"","Soil_1a","Soil_1b","Soil_1c","Soil_2a","Soil_2b","Soil_2c","Soil_3a","Soil_4a","Soil_4b","Water","Zymo_mock"
"Fimbriimonadales",9.05797101449276,0,11.9453924914676,17.6848874598071,0,33.3778371161549,14.5530145530146,14.4508670520231,5.87803085966201,0,0
"uncultured_or",182.971014492754,0,139.931740614335,146.302250803859,0,108.144192256342,6.23700623700624,11.5606936416185,20.5731080088171,0,0
"BRC1_or",19.9275362318841,0,32.4232081911263,17.6848874598071,0,16.0213618157543,6.23700623700624,49.1329479768786,34.5334313005143,0,0
"Bacteria_unclassified",586.956521739131,0,849.829351535837,598.070739549839,0,403.204272363151,384.615384615385,485.549132947977,458.486407053637,7.40740740740742,0
"Bacteroidetes_unclassified",0,0,0,9.64630225080386,0,1.3351134846462,0,12.52408477842,13.2255694342395,0,0
"Bacteroidales",0,0,0,1.60771704180064,0,0,133.056133056133,6.74373795761079,8.08229243203527,325.925925925927,0
"Bacteroidia_unclassified",3.6231884057971,0,6.8259385665529,57.8778135048232,0,37.3831775700935,10.3950103950104,36.6088631984586,33.7986774430566,0,0
"Chitinophagales",309.782608695652,0,428.327645051195,874.59807073955,0,993.324432576769,130.977130977131,349.71098265896,376.193975018369,44.4444444444445,0
"Cytophagales",28.9855072463768,0,54.6075085324232,673.63344051447,0,650.200267022697,108.108108108108,842.967244701349,858.927259368112,7.40740740740742,0.789265982636149
"Flavobacteriales",1.81159420289855,0,1.70648464163823,19.2926045016077,0,26.7022696929239,4.15800415800416,504.816955684008,521.675238795004,133.333333333334,0
"Sphingobacteriales",41.6666666666667,0,39.2491467576792,35.3697749196142,0,77.4365821094793,58.2120582120582,109.826589595376,79.3534166054372,7.40740740740742,0
"Ignavibacteria_unclassified",1.81159420289855,0,6.8259385665529,8.03858520900322,0,17.3564753004005,4.15800415800416,0.963391136801542,0,0,0
"Ignavibacteriales",0,0,0,1.60771704180064,0,0,31.1850311850312,42.3892100192678,70.5363703159442,0,0
"Kryptoniales",0,0,0,0,0,0,2.07900207900208,5.78034682080925,27.1858927259368,0,0
"OPB56",0,0,5.11945392491468,4.82315112540193,0,2.67022696929239,12.4740124740125,5.78034682080925,4.40852314474651,0,0
"SJA-28",0,0,0,0,0,0,2.07900207900208,5.78034682080925,3.67376928728876,0,0
"Balneolales",0,0,0,0,0,0,2.07900207900208,34.6820809248555,55.8412931667891,0,0
"Rhodothermales",0,0,0,4.82315112540193,0,8.01068090787717,6.23700623700624,78.0346820809249,66.8626010286554,0,0
"Calditrichales",0,0,0,0,0,0,0,5.78034682080925,20.5731080088171,0,0
"AD3_or",298.913043478261,0,261.092150170649,0,0,0,0,0,0,0,0
"ADurb.Bin180",0,0,0,0,0,0,2.07900207900208,1.92678227360308,2.20426157237326,0,0
"Anaerolineae_or",1.81159420289855,0,3.41296928327645,0,0,0,4.15800415800416,0,0,0,0
"Anaerolineae_unclassified",9.05797101449276,0,11.9453924914676,12.8617363344051,0,6.67556742323098,70.6860706860707,66.4739884393064,69.0668626010287,0,0
"Anaerolineales",39.8550724637681,0,51.1945392491468,81.9935691318328,0,98.7983978638185,451.143451143451,293.83429672447,286.554004408523,0,0
"Ardenticatenales",0,0,0,9.64630225080386,0,21.3618157543391,35.3430353430354,156.06936416185,204.261572373255,7.40740740740742,0
"Caldilineales",41.6666666666667,0,42.6621160409557,69.1318327974277,0,62.7503337783712,29.1060291060291,163.776493256262,146.216017634093,0,0
"RBG-13-54-9",19.9275362318841,0,23.8907849829352,4.82315112540193,0,5.34045393858478,20.7900207900208,8.67052023121387,8.08229243203527,0,0
"SBR1031",48.9130434782609,0,66.5529010238908,8.03858520900322,0,54.739652870494,261.954261954262,602.119460500963,702.424687729611,0,0
"SJA-15",0,0,0,4.82315112540193,0,2.67022696929239,24.948024948025,24.0847784200385,13.2255694342395,0,0
"Chloroflexi_unclassified",61.5942028985507,0,90.443686006826,85.2090032154341,0,104.138851802403,47.8170478170478,65.5105973025048,66.1278471711977,0,0
"Chloroflexales",538.04347826087,0,660.409556313993,54.6623794212219,0,48.064085447263,56.1330561330562,11.5606936416185,17.634092578986,0,0
"Chloroflexia_unclassified",34.4202898550725,0,32.4232081911263,32.1543408360129,0,20.0267022696929,0,1.92678227360308,0,0,0
"Kallotenuales",21.7391304347826,0,51.1945392491468,133.440514469453,0,108.144192256342,4.15800415800416,0,0.734753857457752,0,0
"Thermobaculales",0,0,0,1.60771704180064,0,0,0,0,0,0,0
"Thermomicrobiales",324.275362318841,0,476.109215017065,1437.29903536978,0,1263.0173564753,51.975051975052,232.177263969172,165.319617927994,0,0
"Dehalococcoidia_unclassified",0,0,0,1.60771704180064,0,0,2.07900207900208,2.89017341040462,2.93901542983101,0,0
"GIF3",0,0,0,0,0,0,0,3.85356454720617,0,0,0
"GIF9",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"MSBL5",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"S085",99.6376811594203,0,109.215017064846,90.032154340836,0,102.803738317757,8.31600831600832,178.227360308285,199.853049228508,0,0
"SAR202_clade",0,0,0,17.6848874598071,0,10.6809078771696,0,43.3526011560694,66.1278471711977,0,0
"Gitt-GS-136_or",539.855072463768,0,604.095563139932,934.083601286174,0,1022.69692923899,18.7110187110187,183.044315992293,135.929463629684,0,0
"JG30-KF-CM66_or",23.5507246376812,0,30.7167235494881,51.4469453376206,0,53.4045393858478,6.23700623700624,82.8516377649326,82.2924320352682,0,0
"KD4-96_or",715.579710144928,0,861.774744027304,567.524115755627,76.9230769230785,726.30173564753,124.740124740125,320.809248554913,277.73695811903,0,0
"B12-WMSP1",0,0,6.8259385665529,0,0,0,0,0,0,0,0
"C0119",45.2898550724638,0,102.389078498294,45.016077170418,0,77.4365821094793,10.3950103950104,0,0,0,0
"Ktedonobacterales",396.739130434783,0,349.829351535836,0,0,0,0,1.92678227360308,2.20426157237326,0,0
"OLB14_or",1.81159420289855,0,11.9453924914676,8.03858520900322,0,6.67556742323098,4.15800415800416,21.1946050096339,24.2468772961058,0,0
"SHA-26_or",39.8550724637681,0,44.3686006825939,17.6848874598071,76.9230769230785,10.6809078771696,6.23700623700624,0,0,0,0
"TK10_or",442.028985507247,0,409.556313993174,191.318327974277,0,124.165554072096,10.3950103950104,11.5606936416185,14.695077149155,0,0
"Cyanobacteria_unclassified",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"Gastranaerophilales",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Obscuribacterales",0,0,1.70648464163823,0,0,1.3351134846462,0,0,0,0,0
"Vampirovibrionales",0,0,1.70648464163823,0,0,0,0,1.92678227360308,0.734753857457752,0,0
"Leptolyngbyales",0,0,0,0,0,0,4.15800415800416,0,0,0,0
"Nostocales",5.43478260869565,0,1.70648464163823,3337.62057877814,0,853.137516688919,35.3430353430354,40.4624277456647,22.7773695811903,0,0
"Oxyphotobacteria_Incertae_Sedis",0,0,0,27.3311897106109,0,8.01068090787717,0,0,1.4695077149155,0,0
"Oxyphotobacteria_unclassified",0,0,1.70648464163823,11.2540192926045,76.9230769230785,0,8.31600831600832,1.92678227360308,0.734753857457752,0,0
"Phormidesmiales",0,0,0,8.03858520900322,0,4.00534045393859,6.23700623700624,0,0,0,0
"Pseudanabaenales",0,0,0,0,0,0,4.15800415800416,0,0,0,0
"Synechococcales",0,0,0,0,0,0,14.5530145530146,0,0,0,0
"Sericytochromatia_or",1.81159420289855,0,1.70648464163823,9.64630225080386,0,20.0267022696929,2.07900207900208,39.4990366088632,44.0852314474651,0,0
"Dadabacteriales",0,0,0,0,0,0,0,17.3410404624277,18.3688464364438,0,0
"Deinococcales",0,0,1.70648464163823,20.9003215434084,0,12.0160213618158,0,1.92678227360308,2.93901542983101,22.2222222222223,0
"Thermales",0,0,0,0,0,0,6.23700623700624,0,0,222.222222222223,0
"Babeliales",30.7971014492754,0,22.1843003412969,3.21543408360129,0,4.00534045393859,0,31.7919075144509,24.9816311535636,0,0
"Elusimicrobia_unclassified",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"Lineage_IV",0,0,3.41296928327645,0,0,0,0,0,0,0,0
"MVP-88",0,0,0,0,0,0,0,1.92678227360308,1.4695077149155,0,0
"Endomicrobiales",0,0,0,0,0,0,0,1.92678227360308,0,0,0
"Lineage_IIa_or",12.6811594202899,0,5.11945392491468,0,0,4.00534045393859,2.07900207900208,0,2.93901542983101,0,0
"Lineage_IIb_or",1.81159420289855,0,11.9453924914676,8.03858520900322,0,16.0213618157543,8.31600831600832,11.5606936416185,6.61278471711977,0,0
"Lineage_IIc_or",1.81159420289855,0,0,0,0,0,4.15800415800416,0.963391136801542,2.93901542983101,0,0
"Entotheonellales",144.927536231884,0,133.105802047782,172.025723472669,0,110.814419225634,0,134.874759152216,180.014695077149,7.40740740740742,0
"Campylobacterales",0,0,0,0,0,0,0,0,1.4695077149155,0,0
"FBP_or",1.81159420289855,0,3.41296928327645,62.7009646302251,0,76.1014686248331,0,0,2.93901542983101,0,0
"FCPU426_or",0,0,0,0,0,0,0,0.963391136801542,3.67376928728876,0,0
"Chitinivibrionales",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"Fibrobacterales",3.6231884057971,0,1.70648464163823,11.2540192926045,0,9.34579439252337,0,48.1695568400771,33.0639235855988,0,0
"Bacillales",54.3478260869565,0,138.225255972696,160.771704180064,0,106.809078771696,16.6320166320166,1209.05587668593,781.04335047759,2614.81481481482,7149.17127071823
"Bacilli_unclassified",0,0,0,0,0,0,0,0,1.4695077149155,22.2222222222223,41.8310970797159
"Lactobacillales",0,0,1.70648464163823,0,0,0,0,0.963391136801542,2.20426157237326,1355.55555555556,1889.50276243094
"Clostridia_unclassified",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Clostridiales",3.6231884057971,0,22.1843003412969,65.9163987138264,0,28.0373831775701,33.2640332640333,231.21387283237,124.17340191036,1496.2962962963,0
"Erysipelotrichales",0,0,0,0,0,0,0,0,0,22.2222222222223,0
"Firmicutes_unclassified",0,0,0,0,0,0,0,1.92678227360308,0.734753857457752,0,0
"Selenomonadales",0,0,0,4.82315112540193,0,0,4.15800415800416,6.74373795761079,8.81704628949302,148.148148148148,0
"Fusobacteriales",0,0,0,0,0,0,0,0,0.734753857457752,59.2592592592594,0
"GAL15_or",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"AKAU4049_or",0,0,0,131.832797427653,0,197.596795727637,0,62.6204238921002,51.4327700220426,0,0
"BD2-11_terrestrial_group_or",3.6231884057971,500.000000000068,1.70648464163823,28.9389067524116,0,28.0373831775701,12.4740124740125,121.387283236994,151.359294636297,0,0
"Gemmatimonadetes_unclassified",0,0,0,0,0,0,2.07900207900208,2.89017341040462,0.734753857457752,0,0
"Gemmatimonadales",842.391304347826,0,974.402730375427,699.35691318328,0,712.950600801068,334.719334719335,182.080924855491,206.465833945628,44.4444444444445,0
"Longimicrobiales",3.6231884057971,0,18.7713310580205,183.279742765273,0,184.245660881175,22.8690228690229,98.2658959537572,85.966201322557,0,0
"MD2902-B12_or",0,0,0,0,0,0,0,0.963391136801542,0.734753857457752,0,0
"PAUC43f_marine_benthic_group_or",0,0,0,0,0,0,0,23.121387283237,18.3688464364438,0,0
"S0134_terrestrial_group_or",16.304347826087,0,5.11945392491468,49.83922829582,0,70.7610146862484,91.4760914760915,184.007707129094,201.322556943424,7.40740740740742,0
"Halanaerobiales",0,0,0,1.60771704180064,0,0,0,0,0.734753857457752,0,0
"Hydrogenedentiales",0,0,1.70648464163823,4.82315112540193,0,4.00534045393859,6.23700623700624,18.3044315992293,32.3291697281411,0,0
"WCHB1-41",0,0,0,0,0,0,8.31600831600832,0,0,0,0
"Latescibacteria_or",135.869565217391,0,139.931740614335,6.43086816720257,0,9.34579439252337,43.6590436590437,98.2658959537572,199.853049228508,0,0
"Latescibacterales",0,0,0,0,0,0,18.7110187110187,3.85356454720617,11.756061719324,0,0
"SS1-B-02-17",0,0,0,0,0,0,0,1.92678227360308,1.4695077149155,0,0
"Margulisbacteria_or",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Moduliflexales",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"P9X2b3D02_or",0,0,0,0,0,0,18.7110187110187,0.963391136801542,2.20426157237326,0,0
"4-29-1_or",0,0,0,0,0,0,39.5010395010395,0.963391136801542,3.67376928728876,0,0
"Nitrospirales",99.6376811594203,0,100.682593856655,43.4083601286174,0,21.3618157543391,51.975051975052,89.5953757225434,91.844232182219,0,0
"Omnitrophales",1.81159420289855,0,5.11945392491468,0,0,0,0,1.92678227360308,6.61278471711977,0,0
"Omnitrophia_or",0,0,0,0,0,0,0,1.92678227360308,0,0,0
"Omnitrophicaeota_or",7.2463768115942,0,5.11945392491468,1.60771704180064,0,0,2.07900207900208,0.963391136801542,8.08229243203527,0,0
"PAUC34f_or",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Berkelbacteria_or",1.81159420289855,0,1.70648464163823,0,0,4.00534045393859,0,0,0,0,0
"CPR2_or",0,0,0,0,0,0,6.23700623700624,0,0,0,0
"Absconditabacteriales_(SR1)",0,0,0,0,0,0,4.15800415800416,2.89017341040462,3.67376928728876,0,0
"Candidatus_Peregrinibacteria",0,0,0,0,0,0,0,4.81695568400771,1.4695077149155,0,0
"Candidatus_Peribacteria",1.81159420289855,0,0,6.43086816720257,0,5.34045393858478,2.07900207900208,3.85356454720617,3.67376928728876,0,0
"Gracilibacteria_or",0,0,0,0,0,0,2.07900207900208,1.92678227360308,0,0,0
"Microgenomatia_or",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Candidatus_Jorgensenbacteria",0,0,0,0,0,0,2.07900207900208,0.963391136801542,0.734753857457752,0,0
"Candidatus_Ryanbacteria",0,0,1.70648464163823,0,0,0,4.15800415800416,0.963391136801542,0,0,0
"Parcubacteria_unclassified",3.6231884057971,0,8.53242320819113,6.43086816720257,0,2.67022696929239,24.948024948025,9.63391136801542,13.2255694342395,0,0
"Patescibacteria_unclassified",0,0,1.70648464163823,0,0,1.3351134846462,0,0,2.20426157237326,0,0
"Saccharimonadales",14.4927536231884,0,10.2389078498294,8.03858520900322,0,21.3618157543391,0,1.92678227360308,2.20426157237326,0,0
"028H05-P-BN-P5_or",0,0,0,0,0,0,0,0.963391136801542,1.4695077149155,0,0
"BD7-11_or",1.81159420289855,0,5.11945392491468,0,0,0,2.07900207900208,5.78034682080925,5.14327700220426,0,0
"OM190_or",12.6811594202899,0,25.5972696245734,20.9003215434084,0,41.3885180240321,27.027027027027,169.556840077071,227.773695811903,0,0
"C86",0,0,0,0,0,0,0,0.963391136801542,4.40852314474651,0,0
"CCM11a",0,0,0,0,0,0,0,14.4508670520231,29.3901542983101,0,0
"MSBL9",0,0,0,0,0,2.67022696929239,12.4740124740125,8.67052023121387,3.67376928728876,0,0
"Phycisphaerae_unclassified",3.6231884057971,0,0,1.60771704180064,0,1.3351134846462,8.31600831600832,13.4874759152216,17.634092578986,0,0
"Phycisphaerales",21.7391304347826,0,23.8907849829352,35.3697749196142,0,56.0747663551402,27.027027027027,99.2292870905588,113.152094048494,0,0
"S-70",0,0,0,0,0,0,0,0.963391136801542,3.67376928728876,0,0
"Tepidisphaerales",467.391304347826,0,433.447098976109,741.157556270097,0,762.349799732978,99.7920997920998,40.4624277456647,42.6157237325496,0,0
"mle1-8",1.81159420289855,0,0,1.60771704180064,0,0,6.23700623700624,0.963391136801542,0.734753857457752,0,0
"Pla3_lineage_or",12.6811594202899,0,5.11945392491468,0,0,0,0,13.4874759152216,28.6554004408523,0,0
"Pla4_lineage_or",7.2463768115942,0,15.358361774744,4.82315112540193,0,18.6915887850467,12.4740124740125,3.85356454720617,4.40852314474651,0,0
"Gemmatales",722.826086956522,0,935.153583617748,294.212218649518,0,241.655540720961,18.7110187110187,227.360308285164,177.810433504776,0,0
"Isosphaerales",188.405797101449,0,308.873720136519,266.881028938907,0,176.234979973298,6.23700623700624,66.4739884393064,42.6157237325496,29.6296296296297,0
"Pirellulales",186.594202898551,0,139.931740614335,406.752411575563,76.9230769230785,491.3217623498,49.8960498960499,1092.48554913295,910.360029390155,0,0
"Planctomycetacia_unclassified",1.81159420289855,0,0,1.60771704180064,0,1.3351134846462,0,11.5606936416185,16.1645848640705,0,0
"Planctomycetales",14.4927536231884,0,40.9556313993174,139.871382636656,0,121.495327102804,18.7110187110187,363.198458574181,326.9654665687,0,0
"Planctomycetes_unclassified",3.6231884057971,0,3.41296928327645,4.82315112540193,0,32.0427236315087,0,32.7552986512524,34.5334313005143,0,0
"vadinHA49_or",3.6231884057971,0,5.11945392491468,0,0,5.34045393858478,0,3.85356454720617,11.756061719324,0,0
"Acetobacterales",85.1449275362319,0,221.843003412969,194.533762057878,0,94.7930574098799,22.8690228690229,7.70712909441233,9.55180014695077,29.6296296296297,0
"Alphaproteobacteria_unclassified",18.1159420289855,0,23.8907849829352,43.4083601286174,0,33.3778371161549,24.948024948025,284.200385356455,285.084496693608,14.8148148148148,0
"Azospirillales",34.4202898550725,0,63.1399317406144,411.575562700965,0,153.538050734312,20.7900207900208,108.863198458574,110.947832476121,0,0
"Caulobacterales",34.4202898550725,0,34.1296928327645,94.855305466238,0,90.7877169559413,18.7110187110187,172.447013487476,172.667156502572,96.2962962962965,0
"Dongiales",21.7391304347826,0,37.542662116041,28.9389067524116,0,21.3618157543391,33.2640332640333,52.9865125240848,23.5121234386481,0,0
"Elsterales",358.695652173913,0,365.18771331058,4.82315112540193,0,8.01068090787717,4.15800415800416,13.4874759152216,23.5121234386481,0,0
"Holosporales",0,0,1.70648464163823,1.60771704180064,0,0,0,4.81695568400771,1.4695077149155,0,0
"Kordiimonadales",0,0,0,0,0,0,0,5.78034682080925,1.4695077149155,0,0
"Micavibrionales",0,0,0,0,0,0,4.15800415800416,20.2312138728324,16.8993387215283,0,0
"Micropepsales",16.304347826087,0,10.2389078498294,0,0,0,0,0.963391136801542,1.4695077149155,0,0
"Paracaedibacterales",0,0,1.70648464163823,0,0,0,0,2.89017341040462,2.93901542983101,0,0
"Parvibaculales",1.81159420289855,0,0,0,0,0,0,0.963391136801542,7.34753857457752,0,0
"Puniceispirillales",0,0,0,4.82315112540193,0,4.00534045393859,2.07900207900208,21.1946050096339,29.3901542983101,0,0
"Reyranellales",34.4202898550725,0,34.1296928327645,6.43086816720257,0,8.01068090787717,4.15800415800416,34.6820809248555,24.2468772961058,0,0
"Rhizobiales",1483.69565217391,0,1810.58020477816,766.881028938907,76.9230769230785,588.785046728972,195.426195426196,1823.69942196532,1674.50404114622,229.62962962963,0
"Rhodobacterales",7.2463768115942,0,13.6518771331058,389.067524115756,0,241.655540720961,24.948024948025,493.256262042389,542.983100661279,14.8148148148148,0
"Rhodospirillales",5.43478260869565,0,0,14.4694533762058,0,13.351134846462,6.23700623700624,24.0847784200385,44.8199853049229,0,0
"Rhodovibrionales",0,0,0,3.21543408360129,0,4.00534045393859,0,127.167630057803,74.9448934606907,0,0
"Rickettsiales",1.81159420289855,0,1.70648464163823,0,0,1.3351134846462,0,12.52408477842,8.08229243203527,0,0
"Sneathiellales",0,0,0,0,0,1.3351134846462,2.07900207900208,0.963391136801542,0.734753857457752,0,0
